"Symbol","Name","Price","Change","Market Cap","Circulating Supply"
"MSC18275-USD","MetaSwap USD","7.8481","-0.1289","0","0"
"TRP-USD","Tronipay USD","0.000724","0.000042","0","0"
"BNV-USD","BunnyVerse USD","0.00000077","-0.00000001","0","0"
"WTK-USD","WadzPay Token USD","0.016429","0.002778","0","0"
"CARB-USD","Carbon USD","0.062355","0.002328","0","0"
"KVERSE-USD","Keeps Coin USD","0.002704","0.000070","0","0"
"SNFTS-USD","Seedify NFT Space USD","0.003573","0.000098","0","0"
"WDO-USD","WatchDO USD","0.000771","0.000049","0","0"
"GDG-USD","Golden Goal USD","0.002016","0.000092","0","0"
"CELT-USD","Celestial USD","0.001782","0.000055","0","0"
"SPIN-USD","Spinada.cash USD","0.006355","0.000028","0","0"
"DDR-USD","DigiDinar USD","0.040206","0.000747","0","0"
"DNKY-USD","AstroDonkey USD","0.00000090","0.00000009","0","0"
"HP16456-USD","HeroPark USD","0.000645","0.000037","0","0"
"SHIWA-USD","Shiwa USD","0.00000000","0.00000000","0","0"
"TUBE2-USD","ESWAP.TUBE USD","2.0414","0.0000","0","0"
"DPAY-USD","PayDex USD","0.00000049","0.00000021","0","0"
"LILFLOKI-USD","Lil Floki USD","0.00000000","0.00000000","0","0"
"SUNDAE-USD","SundaeSwap USD","0.017984","0.000273","0","0"
"BAPE-USD","BAPE Social Club USD","0.000949","0.000097","0","0"
"SRCX-USD","Source Token USD","0.008577","0.000531","0","0"
"RRT-USD","Recovery Right Token USD","0.8","0.0","0","0"
"MRFI-USD","Morphie Network USD","0.00000343","0.00000023","0","0"
"NFLX-USD","Netflix tokenized stock FTX USD","268.90","-21.10","0","0"
"SPACESHIB-USD","SpaceSHIB USD","0.00000003","0.00000000","0","0"
"ETH20SMACO-USD","ETH 20 Day MA Crossover Set USD","1111.74","69.14","0","0"
"WNK-USD","The Winkyverse USD","0.001450","0.000017","0","0"
"XGRO-USD","Growth DeFi USD","3.7564","0.1318","0","0"
"LYFE-USD","LYFE USD","0.010263","0.000073","0","0"
"STZU-USD","Shihtzu Exchange USD","0.00000051","0.00000001","0","0"
"CHTS-USD","Creature Hunters USD","0.049705","0.007979","0","0"
"KOROMARU-USD","KOROMARU USD","0.00000000","0.00000000","0","0"
"EBOX-USD","ebox USD","0.004987","0.000251","0","0"
"MSH-USD","CRIR MSH USD","0.006886","0.000006","0","0"
"XQK-USD","XQuake USD","0.00000170","0.00000000","0","0"
"DOUGH12347-USD","Dough USD","0.000213","0.000013","0","0"
"PETA-USD","Petaverse USD","0.00000000","0.00000000","0","0"
"HBEE-USD","Hungry Bees USD","0.002858","0.000169","0","0"
"GBTC-USD","Grayscale Bitcoin Trust tokenized stock FTX USD","11.76","-2.63","0","0"
"FTF-USD","Fan Tokens Football USD","0.001960","0.000032","0","0"
"CHARGE-USD","Bloomify USD","1.4143","0.0282","0","0"
"CFT20612-USD","RC Celta de Vigo Fan Token USD","0.009118","-0.000919","0","0"
"SBT22221-USD","Solaris Betting Token USD","0.00000007","0.00000000","0","0"
"IRON-USD","Iron USD","0.994815","0.007099","0","0"
"FEENIXV2-USD","ProjectFeenix USD","0.00000000","0.00000000","0","0"
"QUARTZ-USD","QUARTZ USD","1.1773","0.0895","0","0"
"MNDCC-USD","Mondo Community Coin USD","0.065965","0.001237","0","0"
"CHT-USD","Charlie Finance USD","0.000017","0.000000","0","0"
"ATH19005-USD","Athens USD","2.2428","-0.0685","0","0"
"LABRA-USD","LabraCoin USD","0.00000000","0.00000000","0","0"
"TEM-USD","Temtum USD","0.139168","0.007038","0","0"
"BAS-USD","Basis Share USD","0.296298","0.013065","0","0"
"OCTANE-USD","Octane Finance USD","0.001781","0.000000","0","0"
"OVO-USD","Ovato USD","3.0337","0.0028","0","0"
"RATSDAO-USD","RATSCOIN TEAM DAO USD","0.000320","0.000027","0","0"
"PYE-USD","CreamPYE USD","0.00000000","0.00000000","0","0"
"CKT-USD","Caketools USD","0.001152","0.000065","0","0"
"FBX-USD","ForthBox USD","0.002015","0.000014","0","0"
"AKITA-USD","Akita Inu USD","0.00000011","0.00000001","0","0"
"MULTI17050-USD","Multichain USD","3.5863","0.1816","0","0"
"IXIR-USD","ixirswap USD","0.003047","0.000184","0","0"
"CDTC-USD","DeCredit USD","0.001118","0.000073","0","0"
"BR-USD","BOHR USD","0.085857","0.001195","0","0"
"STKATOM-USD","pSTAKE Staked ATOM USD","10.38","0.49","0","0"
"YLB-USD","Yearnlab USD","0.018462","0.000017","0","0"
"SST12246-USD","Social Swap Token USD","0.012474","-0.000188","0","0"
"TRINITY-USD","TrinitySwap USD","0.007283","0.000407","0","0"
"LBY-USD","Libonomy USD","0.006786","-0.000094","0","0"
"POLL-USD","Pollchain USD","0.003868","0.000072","0","0"
"BVC18081-USD","BattleVerse USD","0.003205","0.000192","0","0"
"RC20-USD","RoboCalls USD","0.00000174","0.00000006","0","0"
"WNEAR-USD","Wrapped Near USD","2.2402","0.0374","0","0"
"TMT-USD","TopManager USD","0.609374","0.059002","0","0"
"MIVRS-USD","Minionverse USD","0.002984","-0.000005","0","0"
"ZKT-USD","zkTube Protocol USD","1.1935","0.0011","0","0"
"MTGO-USD","Iotex Monster Go USD","0.001430","0.000096","0","0"
"ELC-USD","eaglecoin USD","0.000100","0.000000","0","0"
"KINGS-USD","Kings Coin USD","0.00000010","0.00000000","0","0"
"OBOT-USD","Obortech USD","0.005586","0.000030","0","0"
"TSLA-USD","Tessla Coin USD","0.014770","0.000013","0","0"
"FANC-USD","FANC USD","1.0928","-0.1114","0","0"
"JUNO-USD","JUNO USD","2.5744","0.1981","0","0"
"BEAR-USD","3X Short Bitcoin Token USD","0.000028","-0.000029","0","0"
"VNDT-USD","Vendit USD","0.001148","0.000001","0","0"
"IMPT-USD","IMMOPET Token USD","0.017634","-0.000811","0","0"
"TEAT-USD","TEAL USD","0.002677","0.000129","0","0"
"BFHT-USD","BeFasterHolderToken USD","0.009001","0.000223","0","0"
"BOXC-USD","BOXCASINO USD","0.002668","-0.000151","0","0"
"BUFFSHIBA-USD","Buff Shiba Inu USD","0.00000000","0.00000000","0","0"
"BLIN-USD","Blin Metaverse USD","0.003128","-0.000052","0","0"
"STC21517-USD","Satoshi Island USD","0.609510","0.024406","0","0"
"VX-USD","ViteX Coin USD","0.040603","-0.000207","0","0"
"DOVE-USD","DoveSwap Finance USD","0.000499","0.000000","0","0"
"PLBT-USD","Polybius USD","0.804849","0.003171","0","0"
"KEYSWAP-USD","KeySwap USD","0.000023","0.000000","0","0"
"BRIBE18034-USD","Police & Thief Game USD","0.000293","0.000000","0","0"
"MOCHI14315-USD","Mochi Inu USD","0.00000051","0.00000000","0","0"
"DGTL-USD","Digitalatto USD","0.018482","0.001115","0","0"
"INTR-USD","Interlay USD","0.024360","-0.000323","0","0"
"MORK-USD","MORK USD","0.276770","0.012507","0","0"
"RUSH14460-USD","HashRush USD","0.246443","0.000000","0","0"
"DBA-USD","Digital Bank of Africa USD","0.008083","0.000007","0","0"
"ROEMP-USD","Rise Of Empire USD","0.000335","-0.000001","0","0"
"SUPERCAT-USD","Super Cat Coin USD","0.00000000","0.00000000","0","0"
"ZURR-USD","ZURRENCY USD","2.2035","-0.0149","0","0"
"VIM-USD","VicMove USD","0.016663","0.000823","0","0"
"LVT-USD","Louverture USD","0.000016","0.000001","0","0"
"ZENITH-USD","Zenith Coin USD","0.009448","0.000288","0","0"
"BBC22470-USD","Babacoin USD","0.000190","-0.000090","0","0"
"MMSC-USD","MMSC PLATFORM USD","0.094856","0.011381","0","0"
"BITE-USD","DragonBite USD","0.000413","0.000000","0","0"
"ACYC-USD","All Coins Yield Capital USD","0.00000047","0.00000002","0","0"
"RIM-USD","MetaRim USD","0.000106","0.000003","0","0"
"SWDAO-USD","Super Whale DAO USD","0.000363","-0.000039","0","0"
"BOB21882-USD","BOB USD","1.0000","-0.0015","0","0"
"WIX-USD","Wixlar USD","0.000150","0.000006","0","0"
"FMA-USD","FLAMA USD","0.018874","0.001161","0","0"
"MCELO-USD","Moola Celo USD","0.507344","0.043041","0","0"
"MOV20895-USD","Movn USD","0.016482","0.002659","0","0"
"LZP-USD","LaunchZone (LZP) USD","0.00000211","0.00000004","0","0"
"ALCAZAR-USD","Alcazar USD","0.001534","0.000224","0","0"
"HIENS4-USD","hiENS4 USD","0.001723","0.000108","0","0"
"IPV-USD","IPVERSE USD","0.015661","0.002068","0","0"
"DCRN-USD","Decred-Next USD","2.4795","0.3014","0","0"
"XRUN-USD","XRUN USD","0.360492","-0.002884","0","0"
"DENA-USD","Decentralized Nations USD","0.370171","0.010326","0","0"
"STAT-USD","STAT USD","0.477414","0.159061","0","0"
"KITTYDINGER-USD","Schrodinger USD","0.00000032","0.00000002","0","0"
"FOOTIE-USD","Footie Plus USD","0.000997","0.000001","0","0"
"PINKIE-USD","Pinkie Inu USD","0.00000005","0.00000000","0","0"
"BRIGHT-USD","Bright Union USD","0.010087","0.001262","0","0"
"RBBT-USD","RabbitCoin USD","0.000174","0.000006","0","0"
"FLOKICHAIN-USD","Floki Chain USD","0.00000002","0.00000000","0","0"
"TANK-USD","CryptoTanks USD","0.007007","0.000093","0","0"
"WPC-USD","WePiggy Coin USD","0.000491","0.000068","0","0"
"SQUA-USD","Square Token USD","68.96","-0.05","0","0"
"PEPE-USD","PEPEGOLD USD","0.00000580","-0.00000009","0","0"
"DGMT-USD","DigiMax DGMT USD","0.000017","0.000000","0","0"
"DEAR-USD","Dragonairenfts USD","0.004075","0.000366","0","0"
"CTC8046-USD","Cybertronchain USD","0.238846","0.000500","0","0"
"DAMZN-USD","Amazon Tokenized Stock Defichain USD","66.73","4.25","0","0"
"AXIEBCH-USD","Axie BCH - Gaming Guild USD","0.000458","0.000001","0","0"
"XVC18730-USD","Xave Coin USD","0.000200","0.000000","0","0"
"PAYT-USD","PayAccept USD","0.082415","0.002716","0","0"
"FLOAT-USD","Float Protocol: Float USD","0.872736","0.051742","0","0"
"NIFLOKI-USD","NitroFloki USD","0.000059","0.000007","0","0"
"LEAP-USD","LEAP Token USD","0.064159","0.007083","0","0"
"KEK8135-USD","Cryptokek USD","0.002399","-0.000094","0","0"
"SOUL5729-USD","ChainZ Arena USD","0.025311","0.000531","0","0"
"PROS9807-USD","ProSwap USD","1.1490","0.2464","0","0"
"GAMINGDOGE-USD","GAMINGDOGE USD","0.00000000","0.00000000","0","0"
"VAI8479-USD","VAIOT USD","0.006835","0.000476","0","0"
"CHPZ-USD","Chipz USD","0.011928","0.000000","0","0"
"BURNZ-USD","BURNZ USD","0.000505","-0.000066","0","0"
"SYSL-USD","YSL.IO USD","0.00000000","0.00000000","0","0"
"ROBODOGE-USD","RoboDoge Coin USD","0.00000000","0.00000000","0","0"
"ETHPA-USD","ETH Price Action Candlestick Set USD","942.50","58.62","0","0"
"GOLDR-USD","Golden Ratio Coin USD","0.060954","0.000995","0","0"
"CAN-USD","CanYaCoin USD","0.009961","0.000597","0","0"
"BOND22597-USD","Bondly USD","0.004405","0.001218","0","0"
"WGMI-USD","WGMI USD","0.00000017","0.00000000","0","0"
"SPO18771-USD","Space Ore USD","0.014680","0.000883","0","0"
"SO-USD","Shiny Ore USD","0.000013","0.000000","0","0"
"DUZCE-USD","Duzce Token USD","0.108898","-0.009340","0","0"
"SLT15065-USD","Solit USD","0.00000073","0.00000001","0","0"
"VIC-USD","VICSTEP USD","0.001066","0.000045","0","0"
"KING18295-USD","DChess USD","0.000971","0.000002","0","0"
"MWC22614-USD","Mafia World Cup USD","0.002497","-0.030634","0","0"
"R1-USD","Recast1 Coin USD","0.00000200","-0.00000002","0","0"
"PGALA-USD","pGALA USD","0.001592","0.000209","0","0"
"WST20430-USD","WingStep USD","0.000963","-0.000019","0","0"
"HATAY-USD","Hatayspor Token USD","0.330466","-0.123672","0","0"
"XPS-USD","Xpansion Game USD","0.000824","0.000000","0","0"
"RETH20011-USD","Realms of Ethernity USD","0.002018","-0.000880","0","0"
"MMO21545-USD","MM Optimizer (Polygon) USD","0.364883","0.061372","0","0"
"DAAPL-USD","Apple Tokenized Stock Defichain USD","103.48","4.93","0","0"
"UBE-USD","Ubeswap USD","0.018687","0.002563","0","0"
"PLT16272-USD","PLT USD","0.075664","0.002083","0","0"
"SPE-USD","SavePlanetEarth USD","0.006193","-0.000034","0","0"
"TTX-USD","Talent Token USD","0.000267","0.000035","0","0"
"MBLOX-USD","MinerBlox USD","0.012808","0.000013","0","0"
"GDE-USD","Golden Eagle USD","0.017696","-0.000019","0","0"
"DREAM-USD","Dream USD","0.068196","0.001378","0","0"
"BABYDOGEZILLA-USD","BabyDogeZilla USD","0.00000000","0.00000000","0","0"
"ALPH-USD","Alephium USD","0.062900","0.002191","0","0"
"BEXT-USD","ByteDex USD","0.016499","0.000907","0","0"
"GLDX-USD","Goldex Token USD","0.120950","0.000708","0","0"
"ROCKET15427-USD","Rocket USD","0.001352","0.000087","0","0"
"STAR8593-USD","FileStar USD","0.007542","-0.000135","0","0"
"TARAL-USD","Tarality USD","0.000586","0.000027","0","0"
"S2K-USD","Sports 2K75 USD","0.00000015","0.00000001","0","0"
"HISQUIGGLE-USD","hiSQUIGGLE USD","0.014839","0.000532","0","0"
"ATOMBULL-USD","3X Long Cosmos Token USD","0.00000998","0.00000001","0","0"
"LBXC-USD","Lux Bio Cell USD","0.000117","-0.000002","0","0"
"JEN-USD","JEN COIN USD","0.167196","0.026663","0","0"
"MNSTRS-USD","Block Monsters USD","0.000924","0.000056","0","0"
"CHD-USD","CharityDAO USD","0.055943","-0.000635","0","0"
"MDF-USD","MatrixETF USD","0.001021","0.000036","0","0"
"BUND-USD","BundlesBets USD","6.2101","0.0523","0","0"
"XEN-USD","XEN Crypto USD","0.000015","0.000000","0","0"
"MSI-USD","Martin Shkreli Inu USD","0.00000318","0.00000114","0","0"
"VIRAL20784-USD","ViralUp USD","0.000502","0.000029","0","0"
"CBANK-USD","CryptoBank USD","0.004049","0.000051","0","0"
"HYD-USD","Hydraledger USD","0.000789","0.000000","0","0"
"HUH-USD","HUH Token USD","0.00000064","0.00000003","0","0"
"ARTEQ-USD","artèQ USD","0.008576","0.000518","0","0"
"CPH-USD","Cypherium USD","0.027808","0.001089","0","0"
"TAKE21812-USD","Takepile USD","0.242785","0.002149","0","0"
"GEAR15761-USD","MetaGear USD","0.001665","0.000091","0","0"
"CRDAO-USD","Crunchy DAO USD","21.09","0.37","0","0"
"ANA19513-USD","Nirvana ANA USD","0.118717","0.036519","0","0"
"DEC6264-USD","Dark Energy Crystals USD","0.000743","-0.000011","0","0"
"ODE-USD","ODEM USD","0.000864","0.000130","0","0"
"CNG-USD","Changer USD","0.040683","0.003046","0","0"
"KST-USD","KSwap USD","0.000347","0.000007","0","0"
"BABYAPE-USD","BabyApe USD","0.000020","0.000001","0","0"
"ELK-USD","Elk Finance USD","0.143748","0.006058","0","0"
"YFA-USD","YFA Finance USD","0.029938","0.000027","0","0"
"STP21978-USD","ShowTime Potocol USD","6.5340","0.0059","0","0"
"RBD-USD","Rubidium USD","0.026645","0.000722","0","0"
"BTCUP-USD","BTCUP USD","2.9489","0.1727","0","0"
"BZZONE-USD","Bzzone USD","0.128903","-0.003043","0","0"
"OCP13471-USD","Omni Consumer Protocols USD","0.008300","0.000107","0","0"
"SOX-USD","Ethersocks USD","31.68","0.00","0","0"
"TBF-USD","THE BIG FIVE USD","0.000693","-0.000001","0","0"
"SURF21199-USD","Surf Live USD","0.959359","0.000086","0","0"
"PHX-USD","Phoenix Global [old] USD","0.008892","0.001796","0","0"
"PIE-USD","DeFiPie USD","0.001996","0.000002","0","0"
"CFC-USD","CryptoFantasy USD","0.001279","0.000006","0","0"
"XPERPS-USD","xPERPS USD","0.047870","0.004111","0","0"
"LOG21744-USD","LOGOS USD","0.195775","-0.034523","0","0"
"BITSZ-USD","Bitsz USD","0.048897","0.000044","0","0"
"ALPHA12179-USD","PolyAlpha Finance USD","0.515021","0.016269","0","0"
"EARN18359-USD","EarnGuild USD","0.011290","0.000230","0","0"
"GWP-USD","Gateway Protocol USD","2.7257","0.0198","0","0"
"POM22626-USD","Proof Of Memes USD","0.306048","0.092302","0","0"
"GOOGL-USD","Google tokenized stock FTX USD","96.24","-11.12","0","0"
"YSR-USD","Ystar USD","0.000040","0.000000","0","0"
"SATSALL-USD","ALL BEST ICO SATOSHI USD","0.000012","0.000000","0","0"
"CMN-USD","Crypto Media Network USD","0.776727","0.191903","0","0"
"QUICK19966-USD","Quickswap[New] USD","0.053197","0.002916","0","0"
"PPOLL-USD","PancakePoll USD","0.00000015","0.00000000","0","0"
"YDF-USD","Yieldification USD","0.016820","-0.001105","0","0"
"BAPE21468-USD","APEmove Governance Token USD","0.000897","-0.000030","0","0"
"SCT20760-USD","SO CAL Token USD","0.00000029","0.00000001","0","0"
"STC10202-USD","Starcoin USD","0.023008","0.001308","0","0"
"KICK12640-USD","KICK.IO USD","0.006735","0.000172","0","0"
"TUT-USD","Tutellus USD","0.124940","0.005090","0","0"
"TOZ-USD","TOZEX USD","0.042083","0.002588","0","0"
"COD19652-USD","City of Dream USD","0.000043","0.000000","0","0"
"SING-USD","SingularFarm USD","0.008706","0.000309","0","0"
"CLVX-USD","Calvex USD","0.001098","0.000001","0","0"
"GSTRM-USD","GaStream USD","0.000194","0.000027","0","0"
"LOOT17614-USD","Loot Token USD","0.000011","0.000002","0","0"
"DFSM22285-USD","DFS MAFIA (V2) USD","0.000013","0.000001","0","0"
"WAM-USD","WAM USD","0.007740","-0.000266","0","0"
"STP-USD","STPAY USD","0.051878","0.001920","0","0"
"FLY-USD","Franklin USD","0.001892","0.000201","0","0"
"OMI19075-USD","ECOMI USD","0.001152","0.000125","0","0"
"ATR-USD","Artrade USD","0.004594","-0.000027","0","0"
"WHL-USD","WhaleRoom USD","1.3223","0.0344","0","0"
"BOP-USD","Boring Protocol USD","0.004580","0.000897","0","0"
"PRIV-USD","PRiVCY USD","0.004330","0.001128","0","0"
"SHIBURAI-USD","Shiba Samurai USD","0.225115","0.000205","0","0"
"MDXT-USD","Mandala Exchange Token USD","0.016753","-0.023337","0","0"
"NFS-USD","Nfans USD","0.002395","0.000002","0","0"
"DAH-USD","DARTH USD","0.254444","-0.026189","0","0"
"HONR-USD","DeltaFlare USD","0.021297","0.002570","0","0"
"BU-USD","BUMO USD","0.001239","0.000033","0","0"
"POLX-USD","Polylastic USD","0.000051","0.000001","0","0"
"ETHMACOAPY-USD","ETH 20 Day MA Crossover Yield Set USD","1047.86","61.79","0","0"
"AGFI-USD","AggregatedFinance USD","0.00000032","-0.00000001","0","0"
"DKS-USD","DarkShield Games Studio USD","0.001472","0.000008","0","0"
"ENTC-USD","ENTERBUTTON USD","2.1466","-0.0748","0","0"
"KIKI-USD","Kiki USD","0.000289","0.000000","0","0"
"MEVR-USD","Metaverse VR USD","0.054601","0.000497","0","0"
"PCKT-USD","Pocket USD","0.00000175","0.00000009","0","0"
"WAMPL-USD","Wrapped Ampleforth USD","3.6857","0.0079","0","0"
"DOTDOWN-USD","DOTDOWN USD","14.27","-0.81","0","0"
"SB-USD","Snowbank USD","221.22","-10.15","0","0"
"LOAN-USD","Proton Loan USD","0.000035","-0.000004","0","0"
"DUCK-USD","Unit Protocol Duck USD","0.002911","0.000147","0","0"
"MDEFI-USD","Metaegg DeFi USD","0.00000773","0.00000000","0","0"
"IXP-USD","IMPACTXPRIME USD","0.000758","-0.000010","0","0"
"MLX-USD","Metaple Finance USD","0.088248","0.000170","0","0"
"QDT-USD","QCHAIN USD","0.004990","-0.001003","0","0"
"PRIDE-USD","Nomad Exiles USD","0.003807","-0.000005","0","0"
"YAMV2-USD","YAM V2 USD","4.3595","0.0534","0","0"
"LINKETHPA-USD","ETH/LINK Price Action Candlestick Set USD","1266.25","78.76","0","0"
"GCME-USD","GoCryptoMe USD","0.006997","0.002664","0","0"
"CORN-USD","CORN USD","9.7724","0.1404","0","0"
"MIN-USD","MINDOL USD","0.012232","0.000453","0","0"
"STATE21912-USD","New World Order USD","0.00000004","0.00000001","0","0"
"LIO-USD","Leonidasbilic USD","8.1672","-0.1445","0","0"
"ANG-USD","Aureus Nummus Gold USD","0.003788","0.000239","0","0"
"FGI-USD","Frog Inu USD","0.00000000","0.00000000","0","0"
"LKC-USD","Lucky Coin USD","0.00000008","-0.00000001","0","0"
"COOHA-USD","CoolHash USD","0.124343","0.005697","0","0"
"WOJ-USD","Wojak Finance USD","0.007036","0.000038","0","0"
"URUB-USD","Urubit USD","0.003486","0.000216","0","0"
"DBNB-USD","DecentraBNB USD","0.001258","0.000072","0","0"
"KOYO-USD","Yofune Nushi USD","0.00000153","-0.00000003","0","0"
"ETLG-USD","Earthling USD","0.000810","0.000021","0","0"
"LAMEA-USD","LAMEA USD","0.000818","0.000021","0","0"
"INNIT-USD","InnitfortheTECH USD","0.000031","0.000002","0","0"
"NSI-USD","nSights DeFi Trader USD","0.00000000","0.00000000","0","0"
"ROI-USD","ROI Token USD","0.000038","0.000007","0","0"
"MYTV18177-USD","MyTVchain [New] USD","0.001665","0.000138","0","0"
"BLUESPARROW20686-USD","BlueSparrow Token USD","0.035029","0.002576","0","0"
"FDR-USD","French Digital Reserve USD","0.035342","0.000032","0","0"
"MBH-USD","Marble Heroes USD","0.001073","-0.000013","0","0"
"BAKED-USD","reBaked USD","0.002869","0.000252","0","0"
"HYPER22274-USD","HyperChainX USD","0.001048","0.000123","0","0"
"TOTEM19518-USD","DragonMaster USD","0.001434","0.000083","0","0"
"DNT20429-USD","Definder Network USD","0.081951","0.009057","0","0"
"DIREWOLF-USD","Direwolf USD","0.00000000","0.00000000","0","0"
"SON-USD","Son of Shib USD","0.00000000","0.00000000","0","0"
"MXP-USD","MetaXPass USD","0.000040","0.000000","0","0"
"SHOX-USD","SHINJIRO USD","0.00000000","0.00000000","0","0"
"3GG-USD","3gg USD","0.00000035","0.00000000","0","0"
"BART13723-USD","Ballswapper Accelerator Reflection Token USD","0.00000000","0.00000000","0","0"
"BRC20424-USD","BridgeCoin USD","0.00000029","0.00000000","0","0"
"QUACK20736-USD","QuackInu USD","0.00000001","0.00000000","0","0"
"PARA12251-USD","Parabolic USD","0.00000002","0.00000000","0","0"
"PQT-USD","PREDIQT USD","0.000015","0.000000","0","0"
"MAAAVE-USD","Matic Aave Interest Bearing AAVE USD","136.20","0.00","0","0"
"CARBON21328-USD","Carbon Seed USD","0.000018","0.000000","0","0"
"RD2E-USD","Ride To Earn USD","0.000048","0.000000","0","0"
"KZN-USD","Kaizen Inu USD","0.000637","0.000000","0","0"
"BTE21062-USD","Bet To Earn USD","0.001441","0.000000","0","0"
"ATLAS17056-USD","Atlas Cloud USD","0.000132","0.000000","0","0"
"UP19052-USD","UpDeFi USD","0.000269","0.000000","0","0"
"DOTX-USD","DeFi of Thrones USD","0.009252","0.000000","0","0"
"DCASH-USD","Diamond Cash USD","0.000328","0.000000","0","0"
"ZORTAI-USD","ZORT USD","0.002163","0.000000","0","0"
"KAU-USD","Kauri USD","0.010066","0.000000","0","0"
"STEP11965-USD","Step Hero Soul USD","0.000128","0.000000","0","0"
"METANET-USD","Metaverse Network USD","0.00000089","0.00000000","0","0"
"MYK-USD","MyKingdom USD","0.006101","0.000000","0","0"
"XPTP-USD","xPTP USD","0.057558","0.004457","0","0"
"HEGG-USD","Hummingbird Egg USD","0.002569","0.000472","0","0"
"HEX2T-USD","Axion Hex2T USD","0.00000015","0.00000000","0","0"
"WETC-USD","WETC USD","0.00000807","0.00000000","0","0"
"VASE-USD","Vase Token USD","0.00000001","0.00000000","0","0"
"CODE-USD","CODE USD","0.162870","0.009824","0","0"
"SMPC-USD","SMPCOIN USD","0.059078","0.003842","0","0"
"PINKSALE-USD","PinkSale USD","194.84","10.59","0","0"
"0XMR-USD","0xMonero USD","0.155918","0.044085","0","0"
"FCB-USD","ForceCowBoy USD","0.00000085","0.00000004","0","0"
"ERO16206-USD","Eroverse USD","0.00000276","0.00000018","0","0"
"CWE-USD","Chain Wars USD","0.004024","0.000593","0","0"
"FREEMOON-USD","FREEMOON USD","0.00000000","0.00000000","0","0"
"1SH-USD","1Shoot Game USD","0.002273","-0.000005","0","0"
"JNB-USD","Jinbi Token USD","2966.78","-23.04","0","0"
"BUILD21113-USD","BUILD USD","0.000189","0.000012","0","0"
"AMAZINGTEAM-USD","AmazingTeamDAO USD","1.8443","-0.0610","0","0"
"CRE15396-USD","Creator Protocol USD","0.00000001","0.00000000","0","0"
"SRT19517-USD","Smart Reward Token USD","0.000281","0.000033","0","0"
"KFI-USD","KlayFi Finance USD","0.001689","0.000148","0","0"
"AOT-USD","Age of Tanks USD","0.000691","0.000016","0","0"
"SIMPLY-USD","Simply USD","0.002716","0.000226","0","0"
"PNL-USD","TruePNL USD","0.029749","-0.000032","0","0"
"NZERO-USD","NetZero USD","0.071053","-0.021571","0","0"
"CYT-USD","Coinary Token USD","0.001712","0.000072","0","0"
"BRUSH-USD","PaintSwap USD","0.006741","0.000329","0","0"
"ILUS-USD","ILUS Coin USD","0.1724","0.0000","0","0"
"XDEN-USD","Xiden USD","33.72","-0.30","0","0"
"DOGEALLY-USD","Doge Alliance USD","0.00000000","0.00000000","0","0"
"DVK-USD","Devikins USD","0.001023","0.000085","0","0"
"CADC-USD","CAD Coin USD","0.736689","-0.007291","0","0"
"CWAR-USD","Cryowar USD","0.019213","0.000390","0","0"
"STATE-USD","ParaState USD","0.006886","-0.000592","0","0"
"ZOC-USD","01coin USD","0.000226","0.000008","0","0"
"FUSD19383-USD","Fuse Dollar USD","0.999604","0.006394","0","0"
"OXO-USD","OXO.Farm USD","0.000100","0.000000","0","0"
"BORK-USD","Bork USD","0.000020","0.000000","0","0"
"FSC-USD","Five Star Coin USD","0.001909","0.000071","0","0"
"FLOKIM-USD","Flokimooni USD","0.00000009","0.00000001","0","0"
"SOKU-USD","SokuSwap USD","0.002302","-0.000066","0","0"
"DYST-USD","Dystopia USD","0.001418","0.000070","0","0"
"BML-USD","Bmail USD","0.00000003","0.00000001","0","0"
"BET-USD","EarnBet USD","0.008151","0.000000","0","0"
"HOPO-USD","Hangout USD","0.000462","-0.000026","0","0"
"M7V2-USD","M7V2 USD","0.052838","0.000042","0","0"
"ETHO-USD","Etho Protocol USD","0.010849","0.000360","0","0"
"ZOO13816-USD","Zoo Labs USD","0.00000037","0.00000001","0","0"
"PAPPAY-USD","PAPPAY USD","0.00000008","0.00000000","0","0"
"DOOR-USD","DOOR USD","0.011576","-0.003978","0","0"
"MEGA14930-USD","MegaToken USD","0.00000142","0.00000009","0","0"
"MNTIS-USD","Mantis USD","0.009196","0.000507","0","0"
"MARVIN-USD","Elon's Marvin USD","0.011024","0.000792","0","0"
"SYMM-USD","Symmetric USD","0.439352","0.022868","0","0"
"TUZLA-USD","Tuzlaspor Token USD","0.129383","-0.009814","0","0"
"XLIST-USD","XList USD","0.020298","0.003478","0","0"
"PAYN-USD","PayNet Coin USD","0.093713","0.000050","0","0"
"HONEY19286-USD","Honey Finance USD","0.005127","-0.000084","0","0"
"EAI-USD","Edain USD","0.040835","-0.007705","0","0"
"KINTA-USD","Kintaman USD","0.000029","0.000010","0","0"
"SSD-USD","Secretworld USD","0.00000036","0.00000003","0","0"
"ACEC-USD","Ace Cash USD","0.623514","0.012663","0","0"
"LOTT22121-USD","Beauty Bakery Linked Operation Transaction Technology USD","0.030158","0.006787","0","0"
"UMI-USD","UMI USD","0.002538","-0.000274","0","0"
"PEAK19507-USD","Peak Finance USD","10.29","0.49","0","0"
"MEG19231-USD","Magic Elpis Gem USD","0.001123","0.000008","0","0"
"JOC-USD","Speed Star JOC USD","0.000087","0.000002","0","0"
"RPD-USD","Rapids USD","0.003897","-0.000024","0","0"
