"Symbol","Name","Price","Change","Market Cap","Circulating Supply"
"ORCA-USD","Orca USD","0.889378","0.000523","0","0"
"PLI-USD","Plugin USD","0.075199","-0.000832","0","0"
"DMME-USD","DMme USD","0.000203","-0.000001","0","0"
"CCDOGE-USD","Community Doge Coin USD","0.00000000","0.00000000","0","0"
"UNDEAD-USD","Undead Finance USD","0.005922","0.000902","0","0"
"FREN-USD","Frenchie Network USD","0.00000012","0.00000000","0","0"
"CLA13616-USD","CeloLaunch USD","0.005301","0.000000","0","0"
"FROYO-USD","Froyo Games USD","0.011891","0.000396","0","0"
"NRCH-USD","EnreachDAO USD","2.7606","0.0322","0","0"
"TRXBULL-USD","3X Long TRX Token USD","0.013693","-0.000374","0","0"
"KINU19626-USD","Kragger Inu USD","0.000100","0.000000","0","0"
"KUS-USD","KuSwap USD","0.040232","-0.000745","0","0"
"DGNX-USD","DegenX USD","0.069334","0.002143","0","0"
"ZEUM-USD","Colizeum USD","0.013684","0.001038","0","0"
"ESRC-USD","ESR Coin USD","0.091008","-0.000375","0","0"
"NESS-USD","Darkness Share USD","0.002409","0.000049","0","0"
"SPKY-USD","SpookyShiba USD","0.005502","0.000070","0","0"
"DRIV-USD","DRIVEZ USD","0.003573","0.000209","0","0"
"START8662-USD","Starter USD","0.012217","-0.223703","0","0"
"FIRSTHARE-USD","FirstHare USD","0.00000000","0.00000000","0","0"
"SHARK-USD","Baby Shark USD","0.00000000","0.00000000","0","0"
"PBTC-USD","pTokens BTC USD","8903.04","306.70","0","0"
"CHLT-USD","Chellitcoin USD","0.023849","0.001254","0","0"
"FLOKI-USD","FLOKI USD","0.000011","0.000000","0","0"
"SWDAO-USD","Super Whale DAO USD","0.002590","0.001979","0","0"
"BRIGHT-USD","Bright Union USD","0.012165","-0.000089","0","0"
"DKM-USD","Dead Knight Metaverse USD","0.000070","-0.000010","0","0"
"ACDC-USD","Volt USD","0.000040","0.000000","0","0"
"NBOX-USD","NBOX USD","0.010200","-0.000678","0","0"
"SHIELD14834-USD","Crypto Shield USD","0.00000016","-0.00000001","0","0"
"DFL11740-USD","DeFIL USD","0.004155","0.000207","0","0"
"TRIBL-USD","Tribal Token USD","1.9432","0.0025","0","0"
"CMPN-USD","Companion USD","0.097047","0.000014","0","0"
"COPE-USD","Cope USD","0.048702","-0.000109","0","0"
"NFTY13341-USD","NFTY DeFi Protocol USD","0.060440","0.002030","0","0"
"ISK-USD","ISKRA Token USD","0.293318","0.008624","0","0"
"NBL15070-USD","Notable USD","0.010732","-0.000023","0","0"
"INDSHIB-USD","Indian Shiba Inu USD","0.000014","0.000000","0","0"
"JIND-USD","JINDO INU USD","0.00000000","0.00000000","0","0"
"LITX-USD","Lith Token USD","0.000595","-0.000021","0","0"
"NOTHING-USD","Probably Nothing USD","0.00000000","0.00000000","0","0"
"VIVE-USD","Vive La Bouje USD","0.000794","0.000000","0","0"
"STC21517-USD","Satoshi Island USD","0.760787","0.007944","0","0"
"BZZONE-USD","Bzzone USD","0.142081","-0.003735","0","0"
"MYTV18177-USD","MyTVchain [New] USD","0.001921","-0.000012","0","0"
"BABYAPE-USD","BabyApe USD","0.000023","0.000001","0","0"
"CFC-USD","CryptoFantasy USD","0.001282","0.000002","0","0"
"PLT16272-USD","PLT USD","0.092284","0.000577","0","0"
"MBLOX-USD","MinerBlox USD","0.015327","0.001030","0","0"
"MCF11660-USD","MCFinance USD","0.003609","-0.000007","0","0"
"QUICK19966-USD","Quickswap[New] USD","0.062375","0.003747","0","0"
"ODE-USD","ODEM USD","0.000846","0.000000","0","0"
"PHX-USD","Phoenix Global [old] USD","0.008940","-0.000005","0","0"
"LAMEA-USD","LAMEA USD","0.001081","0.000004","0","0"
"CST-USD","CryptoSkates USD","0.000962","0.000034","0","0"
"CATGIRL-USD","Catgirl USD","0.00000000","0.00000000","0","0"
"BRIGHT11962-USD","Bright Token USD","0.014234","-0.000040","0","0"
"DEFILANCER-USD","Defilancer token USD","0.000538","0.000017","0","0"
"TC-USD","TTcoin USD","0.000133","0.000000","0","0"
"CZUSD-USD","CZodiac Stabletoken USD","0.998465","-0.008071","0","0"
"BABYCATS-USD","Baby Cat Coin USD","0.00000000","0.00000000","0","0"
"SHIBANFT-USD","ShibaNFT USD","0.00000000","0.00000000","0","0"
"SKCS-USD","sKCS.io Staked KCS USD","10.10","-0.05","0","0"
"TSLA-USD","Tessla Coin USD","0.013101","0.000101","0","0"
"TINY-USD","TinyBits USD","0.008302","0.000599","0","0"
"CDTC-USD","DeCredit USD","0.001364","0.000013","0","0"
"LIO-USD","Leonidasbilic USD","10.47","0.27","0","0"
"EBIRD-USD","Early Bird USD","0.00000000","0.00000000","0","0"
"DAPE-USD","Degenerate Ape Academy Floor Index USD","1.5481","-0.0003","0","0"
"KONGTAMA-USD","Kongtama USD","0.00000000","0.00000000","0","0"
"CBOMBER-USD","CRYPTO BOMBER USD","0.036594","0.003590","0","0"
"DUBI-USD","Decentralized Universal Basic Income USD","5.2600","-0.0983","0","0"
"VMT-USD","Vemate USD","0.032931","0.000501","0","0"
"DDOGE-USD","Dabb Doge USD","0.001392","0.000049","0","0"
"AUDT19058-USD","Auditchain USD","0.022311","0.000033","0","0"
"UNITS-USD","UnitedCoins USD","1.4630","-0.0043","0","0"
"SERG-USD","Seiren Games Network USD","0.186008","-0.012386","0","0"
"REVO20500-USD","REVOLAND TOKEN USD","0.329460","0.000610","0","0"
"DBC17468-USD","Dhabi Coin USD","0.000119","-0.000015","0","0"
"SSG-USD","Surviving Soldiers USD","0.047022","0.001862","0","0"
"DSHARE-USD","Dibs Share USD","2.6902","0.0240","0","0"
"MTS16033-USD","Metastrike USD","0.010500","-0.000172","0","0"
"PRB19201-USD","Paribu Net USD","0.764794","0.006563","0","0"
"APP14795-USD","SappChat USD","0.000566","0.000000","0","0"
"LSR-USD","LaserEyes USD","0.002624","0.000035","0","0"
"WSCRT-USD","Secret (ERC20) USD","0.917926","-0.018410","0","0"
"MEX14899-USD","Maiar DEX USD","0.000058","0.000001","0","0"
"DGE18930-USD","DarleyGo Essence USD","0.003579","-0.000111","0","0"
"DASS-USD","DashSports USD","0.00000000","0.00000000","0","0"
"CHIRO-USD","Chihiro Inu USD","0.00000000","0.00000000","0","0"
"MLTPX-USD","MoonLift Capital USD","0.00000497","-0.00000199","0","0"
"BNBDRAGON-USD","DragonBnB.co USD","0.002035","0.001021","0","0"
"TICK-USD","Microtick USD","0.458721","0.007435","0","0"
"KOACOMBAT-USD","KoaCombat USD","0.00000000","0.00000000","0","0"
"BRIBE18034-USD","Police & Thief Game USD","0.000298","0.000004","0","0"
"KEYSWAP-USD","KeySwap USD","0.000029","0.000000","0","0"
"BR-USD","BOHR USD","0.088738","-0.000997","0","0"
"ANML-USD","Animal Concerts USD","0.000544","0.000004","0","0"
"TEAT-USD","TEAL USD","0.003318","-0.000255","0","0"
"BFHT-USD","BeFasterHolderToken USD","0.016661","-0.000722","0","0"
"FANC-USD","FANC USD","1.6562","0.0129","0","0"
"QDT18406-USD","Quadrans Token USD","0.163388","-0.000510","0","0"
"TKNFY-USD","Tokenfy USD","0.000154","0.000000","0","0"
"GREENFUEL-USD","GreenFuel USD","0.007130","-0.000088","0","0"
"JUNGLE-USD","Jungle USD","0.025735","-0.000078","0","0"
"PHBD-USD","Polygon HBD USD","1.0030","0.0050","0","0"
"SLAM19985-USD","Slam Token USD","0.307217","0.002213","0","0"
"HLN-USD","Holonus USD","0.000856","-0.000001","0","0"
"CHTS-USD","Creature Hunters USD","0.051265","-0.001673","0","0"
"TENFI-USD","TEN USD","0.009009","0.000045","0","0"
"TRFX-USD","Triflex USD","0.003161","0.000112","0","0"
"WEB2-USD","Web2 Inu USD","0.00000000","0.00000000","0","0"
"2044-USD","2044 Nuclear Apocalypse USD","0.000232","0.000007","0","0"
"GNBU-USD","Nimbus Governance Token USD","0.049437","0.002655","0","0"
"GAFA-USD","Gafa USD","0.003583","0.000082","0","0"
"GALAXYDOGE-USD","Galaxy Doge USD","0.00000000","0.00000000","0","0"
"LIVENFT-USD","LiveNFT USD","0.00000007","0.00000001","0","0"
"LOAN-USD","Proton Loan USD","0.000051","-0.000002","0","0"
"VIDA-USD","Vidiachange USD","5.4413","0.3060","0","0"
"NSUR-USD","NSUR COIN USD","0.000469","-0.000037","0","0"
"INDI-USD","IndiGG USD","0.111478","-0.000550","0","0"
"BWJ-USD","Baby WOJ USD","0.000019","0.000001","0","0"
"VHC-USD","Vault Hill City USD","0.006265","-0.000017","0","0"
"FTS-USD","Fortress Lending USD","0.011646","0.000399","0","0"
"ACK20518-USD","Arcade Kingdoms USD","0.003044","-0.000329","0","0"
"OGY-USD","ORIGYN Foundation USD","0.011020","0.000521","0","0"
"LORDS-USD","LORDS USD","0.095776","0.000023","0","0"
"DRC8124-USD","DRC Mobility USD","0.005482","0.000626","0","0"
"IRIS11626-USD","Hermes Defi USD","0.008127","0.000695","0","0"
"ZAMZAM-USD","Zamzam USD","0.000092","0.000000","0","0"
"EGG17989-USD","PolyFarm EGG USD","0.004074","0.000408","0","0"
"RESTAURANTS-USD","V1 Devour Token USD","0.00000000","0.00000000","0","0"
"BDY-USD","Buddy DAO USD","0.016100","0.000000","0","0"
"BURD-USD","tudaBirds USD","0.000641","0.000000","0","0"
"MMON-USD","Mammon USD","0.001621","0.000000","0","0"
"BXTB-USD","BXTB Foundation USD","0.000019","0.000000","0","0"
"ELONHYPE-USD","ElonHype USD","0.000026","0.000000","0","0"
"FOMOETH-USD","FomoETH USD","0.00000008","0.00000000","0","0"
"TKN16109-USD","TokoNFT USD","0.00000025","0.00000000","0","0"
"DYNB-USD","DynamicB USD","0.00000003","0.00000000","0","0"
"ODN-USD","Odin Platform USD","0.00000049","0.00000000","0","0"
"ELONGRAB17938-USD","Elongrab (NEW) USD","0.00000000","0.00000000","0","0"
"STW-USD","StepWell USD","0.00000001","0.00000000","0","0"
"MW17595-USD","Metaficial World USD","0.232806","0.000000","0","0"
"USDX4621-USD","dForce USDx USD","1.2368","0.0000","0","0"
"WAULT-USD","Wault Finance (OLD) USD","3.2719","0.0000","0","0"
"STSUKA-USD","ShibaTsuka USD","0.00000001","0.00000000","0","0"
"RBSHIB-USD","ROBOT SHIB SWAP USD","0.000053","0.000000","0","0"
"CTK4596-USD","Cryptyk Token USD","1.0111","-0.0014","0","0"
"APE9497-USD","Wall Street Apes USD","0.001222","0.000000","0","0"
"ELE-USD","Eleven Finance USD","0.002809","0.000000","0","0"
"BAMI-USD","Bami USD","0.017246","0.000000","0","0"
"RETIRE-USD","Retire Token USD","0.072623","0.000000","0","0"
"V-USD","Valor USD","0.000158","0.000000","0","0"
"RETRO-USD","Retromoon USD","0.000087","0.000000","0","0"
"PLSA-USD","PulseApeCoin USD","0.008119","0.000000","0","0"
"EDAC-USD","EDAC USD","0.007895","0.000000","0","0"
"STC20249-USD","Step C USD","0.000040","0.000000","0","0"
"SHIBIB-USD","Shiba Inu Billionaire USD","0.00000000","0.00000000","0","0"
"PSBD-USD","Pet Store USD","0.000035","0.000000","0","0"
"GTFO-USD","DumpBuster USD","0.00000106","0.00000000","0","0"
"ADAT-USD","Adadex Tools USD","0.000444","0.000000","0","0"
"SIU-USD","SIU2022 USD","0.000238","0.000000","0","0"
"DFT8758-USD","dFuture USD","0.000033","0.000000","0","0"
"DP-USD","Dragon Pool USD","0.00000113","0.00000000","0","0"
"LEO15990-USD","Leo USD","10.12","0.00","0","0"
"IJZ-USD","iinjaz USD","0.000130","0.000000","0","0"
"SLEEP22091-USD","Sleep USD","7.7042","0.0000","0","0"
"CPLAY-USD","CPLAY Network USD","0.000260","0.000000","0","0"
"SLEEP20908-USD","Sleep Care USD","0.000585","0.000000","0","0"
"GWG-USD","Gonewild Token USD","0.00000380","0.00000000","0","0"
"SEA13716-USD","Sea Token USD","0.039950","0.000000","0","0"
"RLT-USD","Runner Land USD","0.00000380","0.00000000","0","0"
"MGP-USD","Magic Power USD","0.00000014","0.00000000","0","0"
"META16931-USD","Metaland DAO USD","0.00000019","0.00000000","0","0"
"PROT14387-USD","ArmzLegends USD","0.001606","0.000000","0","0"
"HHNFT-USD","Hodler Heroes NFT USD","0.00000641","0.00000000","0","0"
"DMN-USD","Domain USD","0.000056","-0.000723","0","0"
"ALD10272-USD","AladdinDAO USD","0.054228","-0.000834","0","0"
"IMPACTXP-USD","ImpactXP USD","0.00000000","0.00000000","0","0"
"DMOD-USD","Demodyfi USD","0.005207","-0.000073","0","0"
"UDOGE-USD","UKA DOGE COIN USD","0.00000000","0.00000000","0","0"
"ROG-USD","ROGin AI USD","0.327088","0.000990","0","0"
"MET20040-USD","Metatrone USD","0.00000456","0.00000038","0","0"
"GPCX-USD","Good Person Coin USD","0.000850","-0.000002","0","0"
"SDO-USD","TheSolanDAO USD","0.000044","0.000000","0","0"
"ADAL-USD","Adalend USD","0.009138","-0.000176","0","0"
"1DOGE-USD","1Doge USD","0.000113","0.000000","0","0"
"SFZ-USD","Safemoon Zilla USD","0.00000000","0.00000000","0","0"
"MOLA-USD","Moonlana USD","0.000082","-0.000003","0","0"
"LUMI-USD","Lumi Credits USD","0.009312","-0.000647","0","0"
"POTATO-USD","Potato USD","0.00000002","0.00000000","0","0"
"MKITTY-USD","mKitty USD","0.089062","0.008944","0","0"
"OXS-USD","Oxbull Solana USD","0.055169","0.000148","0","0"
"CFA-USD","Coin Fast Alert V2 USD","0.00000000","0.00000000","0","0"
"CBT18659-USD","CyBloc Battery Token USD","0.000836","0.000000","0","0"
"GENCAP-USD","GenCoin Capital USD","0.00000000","0.00000000","0","0"
"CRON20280-USD","CronosNode USD","0.512339","0.018465","0","0"
"XM-USD","xMooney USD","0.000046","-0.000001","0","0"
"SEOR-USD","SEOR Network USD","0.008858","0.000162","0","0"
"GOL-USD","GogolCoin USD","0.115587","-0.000262","0","0"
"MEDIA-USD","Media Network USD","6.8259","-0.0103","0","0"
"GSHIBA-USD","Gambler Shiba USD","0.00000011","0.00000000","0","0"
"MICS-USD","Vconomics - Decentralized Digital Economy USD","0.000193","0.000005","0","0"
"IF21679-USD","InsuranceFi USD","1.9739","0.0631","0","0"
"EMO-USD","Emocoin USD","0.001700","0.000000","0","0"
"NFTPAD-USD","NFTPad USD","0.005032","0.000187","0","0"
"BSCGOLD-USD","BSC Gold USD","0.000023","0.000001","0","0"
"CRC-USD","Crypto Classic USD","0.015830","-0.000096","0","0"
"BBT-USD","BitBook USD","0.001096","0.000014","0","0"
"ROCKETFI-USD","RocketFi USD","0.00000077","0.00000003","0","0"
"SROCKET-USD","Stable One Rocket USD","19.16","-0.89","0","0"
"TBC-USD","TeraBlock USD","0.004791","0.000479","0","0"
"WFT-USD","Windfall Token USD","0.045108","-0.000450","0","0"
"JCG-USD","JustCarbon USD","0.035003","0.000002","0","0"
"META18255-USD","KLAYMETA USD","0.030743","-0.000633","0","0"
"MAIA-USD","Maia USD","20.80","0.08","0","0"
"JEFE-USD","JEFE TOKEN USD","0.00000000","0.00000000","0","0"
"GDT9812-USD","Gorilla Diamond USD","0.00000000","0.00000000","0","0"
"BOOKSHIB-USD","BookShib USD","0.000015","-0.000001","0","0"
"SEAMLESS-USD","SeamlessSwap USD","0.000158","0.000003","0","0"
"CBD-USD","Greenheart CBD USD","0.022098","0.003193","0","0"
"GEMS-USD","Safegem USD","0.00000000","0.00000000","0","0"
"MANGA-USD","Manga Token USD","0.000033","-0.000001","0","0"
"NFD11368-USD","Feisty Doge NFT USD","0.000042","0.000004","0","0"
"URF-USD","Uranium Finance USD","0.00000401","0.00000000","0","0"
"ADOGE18505-USD","AmazingDoge USD","0.00000026","0.00000001","0","0"
"RPS-USD","RPS LEAGUE USD","0.012213","0.000482","0","0"
"STB21194-USD","StarBlock USD","0.007241","-0.000122","0","0"
"FATHER-USD","DogeFather USD","0.00000000","0.00000000","0","0"
"BITMETA-USD","Bitcoin Metaverse USD","0.000014","0.000000","0","0"
"VRN-USD","Varen USD","28.54","-0.48","0","0"
"INDIA-USD","India Coin USD","0.00000019","0.00000001","0","0"
"BTCB20721-USD","Bitcoin Avalanche Bridged USD","20247.41","-277.97","0","0"
"UGT-USD","Unreal Finance USD","0.003882","0.000056","0","0"
"MVR-USD","Metaversero USD","0.026851","0.000257","0","0"
"WOOD-USD","Mindfolk Wood USD","0.010983","-0.000445","0","0"
"NIOB-USD","Niob Finance USD","0.002050","0.000068","0","0"
"MVRS16706-USD","Meta MVRS USD","0.00000017","0.00000001","0","0"
"BRC20424-USD","BridgeCoin USD","0.00000029","0.00000000","0","0"
"ZLK-USD","Zenlink USD","0.041344","-0.000653","0","0"
"DXCT-USD","DNAxCAT Token USD","0.131265","0.014765","0","0"
"GWAR-USD","GADGETWAR USD","0.000343","0.000004","0","0"
"THEOS-USD","Theos USD","0.000211","-0.000002","0","0"
"LOVE17203-USD","Deesse USD","0.000537","-0.000013","0","0"
"WEBOO-USD","Weboo Swap USD","0.000086","0.000000","0","0"
"BULL10482-USD","BULL FINANCE USD","0.00000000","0.00000000","0","0"
"MATICX-USD","Stader MaticX USD","0.987558","0.101179","0","0"
"PNL-USD","TruePNL USD","0.028872","-0.001007","0","0"
"MOSS-USD","Moss Governance Token USD","0.026388","0.000001","0","0"
"ZION-USD","ZION USD","0.000455","0.000018","0","0"
"NEXTEP-USD","NEXTEP USD","0.000117","0.000002","0","0"
"PEN20707-USD","Penrose Finance USD","0.001638","-0.000002","0","0"
"APEX20436-USD","Apex Nodes USD","2.4419","0.0041","0","0"
"DCASH-USD","Diamond Cash USD","0.000328","0.000000","0","0"
"CYT-USD","Coinary Token USD","0.002142","0.000031","0","0"
"PORT-USD","PackagePortal USD","0.156621","-0.018835","0","0"
"XELS-USD","XELS USD","0.801999","-0.039443","0","0"
"MEAN-USD","Meanfi USD","0.105810","-0.000586","0","0"
"BLD-USD","Agoric USD","0.329364","0.007674","0","0"
"GRIMEX-USD","SpaceGrime USD","0.00000000","0.00000000","0","0"
"","Pirate Coin Games USD","0.00000000","0.00000000","0","0"
"GAMMA17976-USD","Planet USD","0.061182","0.002512","0","0"
"TMFT-USD","Türkiye Motosiklet Federasyonu Fan Token USD","0.017341","-0.000435","0","0"
"ETM9554-USD","EtherSmart USD","0.012091","0.000001","0","0"
"YMPA-USD","YmplePay USD","0.00000350","0.00000000","0","0"
"STF-USD","Structure finance USD","0.009021","0.000097","0","0"
"JCR-USD","JustCarbon Removal USD","20.00","0.00","0","0"
"BTDMD-USD","BitDiamond USD","0.005213","-0.001734","0","0"
"VLK-USD","Vulkania USD","0.029727","0.002529","0","0"
"KABOSU-USD","Kabosu USD","0.00000000","0.00000000","0","0"
"ASC-USD","Ashward USD","0.000731","-0.000019","0","0"
"RAID-USD","Raid Token USD","0.006214","-0.000120","0","0"
"RING18768-USD","RingFi USD","0.000614","-0.000023","0","0"
"IMV-USD","ImminentVerse USD","0.000019","-0.000001","0","0"
"WCFLT-USD","Coinflect USD","0.000036","-0.000011","0","0"
"ORBIT20318-USD","Europa USD","0.239028","0.001389","0","0"
"WIDI-USD","WidiLand USD","0.001852","0.000065","0","0"
"SCRAP-USD","Scrap USD","0.490077","-0.036355","0","0"
"KIRBY21270-USD","Kirby USD","0.00000001","0.00000000","0","0"
"ARIA-USD","Legends of Aria USD","0.003161","-0.000829","0","0"
"BETS18453-USD","BetSwirl USD","0.000059","0.000004","0","0"
"EVE17212-USD","EVE Token USD","0.022223","0.000230","0","0"
"PYPL-USD","PayPal tokenized stock FTX USD","80.63","-3.47","0","0"
"ZYX-USD","ZYX USD","0.014824","0.000000","0","0"
"DOGEALLY-USD","Doge Alliance USD","0.00000000","0.00000000","0","0"
"DVK-USD","Devikins USD","0.001202","0.000017","0","0"
"MSTO-USD","Millennium Sapphire USD","0.568025","-0.070957","0","0"
"FSCC-USD","Fisco Coin USD","1.9473","-0.0133","0","0"
"PRL-USD","The Parallel USD","0.006733","-0.000005","0","0"
"UWL-USD","UniWhales USD","0.315744","0.000000","0","0"
"GINOA-USD","Ginoa USD","0.502713","0.007020","0","0"
"IPX17911-USD","InpulseX USD","0.00000002","0.00000000","0","0"
"HBD-USD","Hive Dollar USD","0.919142","0.072184","0","0"
"BORK-USD","Bork USD","0.00000679","-0.00000071","0","0"
"FOMO19261-USD","Aavegotchi FOMO USD","0.007355","-0.000233","0","0"
"BLINK-USD","Blockmason Link USD","0.000150","-0.000010","0","0"
"DIAMOND15434-USD","DIAMOND USD","19.00","-0.50","0","0"
"PORTAL-USD","Portal USD","0.000084","0.000000","0","0"
"ALK-USD","Alkemi Network DAO Token USD","0.004017","0.000092","0","0"
"STARS16842-USD","Stargaze USD","0.055989","0.001792","0","0"
"ALPHA19262-USD","Aavegotchi ALPHA USD","0.009004","-0.000262","0","0"
"LOCK14174-USD","Contracto USD","0.000010","-0.000002","0","0"
"POK-USD","Pokmonsters USD","0.002723","-0.000011","0","0"
"CHANGE-USD","ChangeX USD","0.023849","-0.000043","0","0"
"PROTO-USD","Protofi USD","0.000437","0.000029","0","0"
"TTC21786-USD","TechTrees USD","0.006644","0.000240","0","0"
"ESTI-USD","Easticoin USD","0.000362","0.000000","0","0"
"SCIX-USD","Scientix USD","0.042427","-0.000174","0","0"
"NFUP-USD","Natural Farm Union Protocol USD","0.004994","-0.000190","0","0"
"KXC-USD","KingXChain USD","0.000015","0.000000","0","0"
"CHEERS-USD","CheersLand USD","0.003138","0.000314","0","0"
"NHCT-USD","Hurricane NFT USD","0.031981","-0.003916","0","0"
"XSTX-USD","XStorage USD","0.000048","0.000000","0","0"
"KIAN-USD","Porta USD","0.001166","-0.000357","0","0"
"QUAD-USD","Quadency USD","0.020122","-0.000148","0","0"
"AT-USD","ABCC Token USD","0.029901","0.000002","0","0"
"GN-USD","GN USD","0.00000030","0.00000000","0","0"
"UNIK-USD","OEC UNI USD","7.1472","0.2630","0","0"
"NBLS-USD","NoblessCoin USD","0.00000100","0.00000000","0","0"
"BM-USD","BurningMoon USD","0.000384","0.000042","0","0"
"KOBE-USD","Shabu Shabu Finance USD","0.005106","-0.000002","0","0"
"CABO-USD","CatBonk USD","0.00000000","0.00000000","0","0"
"DOTX-USD","DeFi of Thrones USD","0.009252","0.000000","0","0"
"XCF-USD","XCF Token USD","0.002430","0.000009","0","0"
"BEANS-USD","MoonBeans USD","0.076695","0.002375","0","0"
"MW-USD","Metaworld USD","0.000065","-0.000003","0","0"
"XNODE-USD","XNODE USD","0.051566","0.000287","0","0"
"YFO-USD","YFIONE USD","6.3560","0.2465","0","0"
"MART-USD","Artmeta USD","0.082161","-0.001070","0","0"
"VVV-USD","Anonverse Gaming Token USD","0.00000302","0.00000002","0","0"
"TUS-USD","Treasure Under Sea USD","0.000150","-0.000011","0","0"
"DNFT-USD","DareNFT USD","0.00000874","0.00000030","0","0"
"BCAT-USD","BeerusCat USD","0.00000000","0.00000000","0","0"
"PRNT-USD","Prime Numbers USD","0.718564","0.001097","0","0"
"MTRG-USD","Meter Governance USD","3.6990","0.0165","0","0"
"CPTLC-USD","Cryptolic USD","0.00000000","0.00000000","0","0"
"SLOT-USD","Snowtomb LOT USD","0.054656","0.000312","0","0"
"INU-USD","Hachiko Inu USD","0.00000001","0.00000000","0","0"
"ARTK-USD","Artik USD","0.000080","0.000003","0","0"
"BYTE-USD","BTC Network Demand Set II USD","257.76","-1.00","0","0"
"ELITE-USD","ftm.guru USD","635.18","74.51","0","0"
"BETH-USD","Beacon ETH USD","1559.23","9.39","0","0"
"STRIP17856-USD","Stripto USD","0.00000386","-0.00000006","0","0"
"BSR-USD","BinStarter USD","0.220878","-0.005992","0","0"
"MNTIS-USD","Mantis USD","0.010932","0.000266","0","0"
"LQR-USD","Laqira Protocol USD","0.028324","0.000325","0","0"
"SAFEDOGE19858-USD","SafeDogeCoin V2 USD","0.000530","0.000000","0","0"
"TRXBEAR-USD","3X Short TRX Token USD","0.00000003","0.00000000","0","0"
"POWER17437-USD","Civic Power USD","0.124005","0.003309","0","0"
"COIL22220-USD","Coil USD","0.000033","0.000000","0","0"
"UMI-USD","UMI USD","0.002931","-0.000009","0","0"
"UART-USD","UniArts USD","0.014972","0.000000","0","0"
"TOMS-USD","TomTomCoin USD","0.002956","-0.000415","0","0"
"BHAT-USD","BH Network USD","0.091328","0.002444","0","0"
"BULLDOG-USD","BullDog Coin USD","0.00000000","0.00000000","0","0"
"UTT-USD","United Traders Token USD","0.042587","-0.003357","0","0"
"SHIBKILLER-USD","ShibKiller USD","0.00000000","0.00000000","0","0"
"CFOOT-USD","CarboFoot USD","0.000341","0.000014","0","0"
"LSP-USD","Lumenswap USD","0.007084","0.000020","0","0"
"PART15792-USD","Paricle Technology USD","0.005063","-0.000004","0","0"
"VIPER-USD","Viper Protocol USD","0.000059","0.000003","0","0"
"SYMM-USD","Symmetric USD","0.580728","-0.010677","0","0"
"LDN-USD","Ludena Protocol USD","0.127219","-0.022341","0","0"
"UBTC-USD","United Bitcoin USD","1.4409","-0.0092","0","0"
"DOGEWHALE-USD","Dogewhale USD","0.00000168","0.00000017","0","0"
"AAPL7894-USD","Apple tokenized stock FTX USD","140.23","-8.21","0","0"
"RUG-USD","R U Generous USD","2.0563","-0.0024","0","0"
"ELAN-USD","Elan USD","1.2585","-0.0058","0","0"
"OLOID-USD","OLOID USD","0.000320","-0.000006","0","0"
"ANTX-USD","AntNetworX USD","0.000277","0.000014","0","0"
"SCA-USD","Scaleswap USD","0.022564","0.000006","0","0"
"HBDC-USD","happy birthday coin USD","0.001320","0.000000","0","0"
"XMARK-USD","xMARK USD","0.012300","-0.000567","0","0"
"AXSD-USD","AxieDoge USD","0.003688","0.000000","0","0"
"ZADA-USD","Zada USD","0.00000056","0.00000007","0","0"
"NEOX-USD","Neoxa USD","0.001683","-0.000100","0","0"
"MNTG-USD","Monetas USD","0.613664","0.034030","0","0"
"SNCT-USD","SnakeCity USD","0.004285","0.000038","0","0"
"GART-USD","Griffin Art USD","0.00000439","0.00000010","0","0"
"A1A-USD","Aonea Coin USD","0.356316","-0.001174","0","0"
"DKEY-USD","DKEY BANK USD","0.020001","-0.047997","0","0"
"AGRO-USD","Agro Global USD","0.000742","-0.000031","0","0"
"SFT14170-USD","Safety USD","0.000137","0.000003","0","0"
"LUNCH-USD","LunchDAO USD","0.000181","-0.000007","0","0"
"VIBLO-USD","Viblos USD","0.000160","-0.000003","0","0"
"SHACK-USD","Shack Token USD","0.000327","-0.000006","0","0"
"AFREP-USD","Afrep USD","0.024886","-0.000273","0","0"
"BSVBULL-USD","3x Long Bitcoin SV Token USD","0.00000009","-0.00000001","0","0"
"MINIDOGE-USD","MiniDOGE USD","0.00000000","0.00000000","0","0"
"CHEESUS-USD","Cheesus USD","0.000705","0.000006","0","0"
"TP-USD","TokenSwap USD","0.000128","-0.000003","0","0"
"OXDV2-USD","0xDAO V2 USD","0.103714","0.004376","0","0"
"FORGE22493-USD","DeFi Forge USD","0.039493","0.003706","0","0"
"ANGLE-USD","Angle USD","0.030814","-0.000089","0","0"
"FSHN-USD","Fashion Coin USD","0.00000002","0.00000000","0","0"
"DOTUP-USD","DOTUP USD","0.155307","0.006661","0","0"
"SOLBEAR-USD","Solar Bear USD","0.00000017","0.00000001","0","0"
"POLYCUB-USD","PolyCub USD","0.046895","-0.000070","0","0"
"COMB7718-USD","Combo USD","0.000552","0.000000","0","0"
"RVL12739-USD","Revolotto USD","0.039087","0.001460","0","0"
"WEXPOLY-USD","WaultSwap Polygon USD","0.00000199","0.00000008","0","0"
"TBCC-USD","TBCC USD","0.021597","-0.000045","0","0"
"RIC-USD","Rielcoin USD","0.017094","0.000327","0","0"
"KOL-USD","Kollect USD","0.002667","-0.000022","0","0"
"ECN-USD","Ecosystem Coin Network USD","0.520023","0.000037","0","0"
