"Symbol","Name","Price","Change","Market Cap","Circulating Supply"
"FOMOETH-USD","FomoETH USD","0.00000008","0.00000000","0","0"
"TKN16109-USD","TokoNFT USD","0.00000025","0.00000000","0","0"
"DYNB-USD","DynamicB USD","0.00000003","0.00000000","0","0"
"ODN-USD","Odin Platform USD","0.00000049","0.00000000","0","0"
"ELONGRAB17938-USD","Elongrab (NEW) USD","0.00000000","0.00000000","0","0"
"STW-USD","StepWell USD","0.00000001","0.00000000","0","0"
"MW17595-USD","Metaficial World USD","0.232806","0.000000","0","0"
"USDX4621-USD","dForce USDx USD","1.2368","0.0000","0","0"
"WAULT-USD","Wault Finance (OLD) USD","3.2719","0.0000","0","0"
"CTK4596-USD","Cryptyk Token USD","1.0111","-0.0014","0","0"
"APE9497-USD","Wall Street Apes USD","0.001222","0.000000","0","0"
"ELE-USD","Eleven Finance USD","0.002809","0.000000","0","0"
"BAMI-USD","Bami USD","0.017246","0.000000","0","0"
"RETIRE-USD","Retire Token USD","0.072623","0.000000","0","0"
"V-USD","Valor USD","0.000158","0.000000","0","0"
"RETRO-USD","Retromoon USD","0.000087","0.000000","0","0"
"PLSA-USD","PulseApeCoin USD","0.008119","0.000000","0","0"
"EDAC-USD","EDAC USD","0.007895","0.000000","0","0"
"STC20249-USD","Step C USD","0.000040","0.000000","0","0"
"SHIBIB-USD","Shiba Inu Billionaire USD","0.00000000","0.00000000","0","0"
"PSBD-USD","Pet Store USD","0.000035","0.000000","0","0"
"GTFO-USD","DumpBuster USD","0.00000106","0.00000000","0","0"
"ADAT-USD","Adadex Tools USD","0.000444","0.000000","0","0"
"SIU-USD","SIU2022 USD","0.000238","0.000000","0","0"
"DFT8758-USD","dFuture USD","0.000033","0.000000","0","0"
"DP-USD","Dragon Pool USD","0.00000113","0.00000000","0","0"
"LEO15990-USD","Leo USD","10.12","0.00","0","0"
"IJZ-USD","iinjaz USD","0.000130","0.000000","0","0"
"SLEEP22091-USD","Sleep USD","7.7042","0.0000","0","0"
"CPLAY-USD","CPLAY Network USD","0.000260","0.000000","0","0"
"SLEEP20908-USD","Sleep Care USD","0.000585","0.000000","0","0"
"GWG-USD","Gonewild Token USD","0.00000380","0.00000000","0","0"
"SEA13716-USD","Sea Token USD","0.039950","0.000000","0","0"
"RLT-USD","Runner Land USD","0.00000380","0.00000000","0","0"
"MGP-USD","Magic Power USD","0.00000014","0.00000000","0","0"
"META16931-USD","Metaland DAO USD","0.00000019","0.00000000","0","0"
"PROT14387-USD","ArmzLegends USD","0.001606","0.000000","0","0"
"HHNFT-USD","Hodler Heroes NFT USD","0.00000641","0.00000000","0","0"
"ZORTAI-USD","ZORT USD","0.002163","0.000000","0","0"
"BDY-USD","Buddy DAO USD","0.016100","0.000000","0","0"
"HINA-USD","Hina Inu USD","0.00000000","0.00000000","0","0"
"NEBO-USD","CSP DAO USD","2.6765","-0.0083","0","0"
"COFI7381-USD","CoFiX USD","0.049869","-0.000055","0","0"
"99DEFI-USD","99DEFI.NETWORK USD","0.003371","0.000000","0","0"
"NIO-USD","Nio tokenized stock FTX USD","9.8820","0.2900","0","0"
"WAGMI-USD","Euphoria USD","0.008729","0.000000","0","0"
"BNBBULL-USD","3X Long BNB Token USD","28.43","3.11","0","0"
"FRZW-USD","FRZSwap USD","0.000225","-0.000027","0","0"
"FCB-USD","ForceCowBoy USD","0.00000108","0.00000006","0","0"
"YAM-USD","YAM V1 USD","0.194228","-0.009823","0","0"
"DOD-USD","Day Of Defeat USD","0.00000012","0.00000000","0","0"
"CLAM-USD","Clams USD","0.091220","0.000205","0","0"
"ROME-USD","Rome USD","13.18","-0.01","0","0"
"ETHUP-USD","ETHUP USD","4.4531","0.0536","0","0"
"SHIBB-USD","BLACK SHIBA INU USD","0.00000001","0.00000000","0","0"
"PUSSY-USD","Pussy Financial USD","0.00000280","-0.00000010","0","0"
"MSD12168-USD","MoneydefiSwap USD","0.00000005","0.00000002","0","0"
"DGMOON-USD","DogeMoon USD","0.000057","0.000002","0","0"
"SOLI-USD","Solana Ecosystem Index USD","1.6795","0.0295","0","0"
"SX-USD","SX Network USD","0.251692","-0.003325","0","0"
"KEYT-USD","REBIT USD","0.001295","0.000000","0","0"
"RVST-USD","Revest Finance USD","0.034531","-0.001533","0","0"
"ZYX-USD","ZYX USD","0.014824","0.000000","0","0"
"TANKS-USD","Tanks For Playing USD","0.000930","0.000027","0","0"
"SPA13748-USD","Spartacus USD","25.86","0.47","0","0"
"GAMINGSHIBA-USD","GamingShiba USD","0.00000000","0.00000000","0","0"
"BRIDGE-USD","Cross-Chain Bridge Token USD","0.009060","0.002044","0","0"
"NTTC-USD","Navigator USD","0.00000468","0.00000000","0","0"
"NTTC-USD","Navigator USD","0.00000468","0.00000000","0","0"
"ETHRSI6040-USD","ETH RSI 60/40 Crossover Set USD","655.32","2.87","0","0"
"LORDZ-USD","Meme Lordz USD","0.004225","0.000196","0","0"
"ORIO-USD","Boorio USD","0.00000020","0.00000001","0","0"
"WLBO-USD","Wenlambo USD","0.007592","0.000882","0","0"
"WARZ-USD","Crypto Warz USD","0.024048","0.000793","0","0"
"JOC-USD","Speed Star JOC USD","0.000097","0.000016","0","0"
"ZORG-USD","ZorgApp USD","0.00000002","0.00000000","0","0"
"INST-USD","Instadapp USD","0.775109","-0.025226","0","0"
"SIP-USD","SPACE SIP USD","0.000543","0.000006","0","0"
"TOOB-USD","Toobcoin USD","0.017033","-0.001472","0","0"
"BUDG-USD","Bulldogswap USD","0.000229","0.000000","0","0"
"R2R-USD","CitiOs USD","0.000203","0.000000","0","0"
"RPD-USD","Rapids USD","0.004463","-0.000189","0","0"
"RENASCENT-USD","Renascent Finance USD","0.087150","-0.001318","0","0"
"WIPE-USD","Wipe My ASS USD","0.00000294","0.00000000","0","0"
"PICA-USD","PicaArtMoney USD","0.003844","0.000004","0","0"
"VFIL-USD","Venus Filecoin USD","0.112363","0.002149","0","0"
"GM14271-USD","GM Wagmi USD","0.00000616","0.00000008","0","0"
"ALD10272-USD","AladdinDAO USD","0.054258","-0.000301","0","0"
"EVE17212-USD","EVE Token USD","0.022156","0.000590","0","0"
"SEG-USD","Solar Energy USD","0.000023","0.000000","0","0"
"XDEN-USD","Xiden USD","34.79","-1.60","0","0"
"DVK-USD","Devikins USD","0.001153","-0.000074","0","0"
"ARIA-USD","Legends of Aria USD","0.001316","-0.001860","0","0"
"VIBLO-USD","Viblos USD","0.000163","0.000000","0","0"
"FALCONS-USD","Falcon Swaps USD","0.005759","0.000109","0","0"
"CTS-USD","Citrus USD","0.148719","-0.001103","0","0"
"UJENNY-USD","Jenny Metaverse DAO Token USD","0.193605","-0.000495","0","0"
"DEX20343-USD","WEDEX TOKEN V2 USD","0.350337","0.000732","0","0"
"NIOB-USD","Niob Finance USD","0.002074","0.000078","0","0"
"HBD-USD","Hive Dollar USD","0.919230","0.077686","0","0"
"NELO-USD","NELO Metaverse USD","0.000310","-0.000001","0","0"
"OCB-USD","BLOCKMAX USD","0.046814","0.006796","0","0"
"XDAG-USD","XDAG USD","0.030735","0.005153","0","0"
"IMPACTXP-USD","ImpactXP USD","0.00000000","0.00000000","0","0"
"WEXPOLY-USD","WaultSwap Polygon USD","0.00000200","0.00000009","0","0"
"XNODE-USD","XNODE USD","0.051566","0.000287","0","0"
"DFIAT-USD","DeFiato USD","0.008367","0.000028","0","0"
"APRIL-USD","April USD","0.043970","0.000113","0","0"
"EGX-USD","Enegra (EGX) USD","161.69","0.37","0","0"
"BSCGOLD-USD","BSC Gold USD","0.000023","0.000001","0","0"
"DMOD-USD","Demodyfi USD","0.005233","-0.000047","0","0"
"VENA-USD","VENA USD","0.000371","-0.000001","0","0"
"WSTR-USD","Wrapped Star USD","4622.27","122.28","0","0"
"BLOCKS-USD","BLOCKS USD","0.002547","-0.000077","0","0"
"OXS-USD","Oxbull Solana USD","0.055178","0.000155","0","0"
"FOMO19261-USD","Aavegotchi FOMO USD","0.007547","-0.000032","0","0"
"GINOA-USD","Ginoa USD","0.513377","0.015796","0","0"
"BASIS-USD","basis.markets USD","0.012740","0.001495","0","0"
"BORK-USD","Bork USD","0.00000679","-0.00000071","0","0"
"PERA-USD","Pera Finance USD","0.002285","0.000082","0","0"
"WISE-USD","Wise Token USD","0.138143","0.001053","0","0"
"YOUC-USD","yOUcash USD","0.512412","0.000012","0","0"
"GODZ14500-USD","Cryptogodz USD","0.002284","0.000076","0","0"
"STRNGR-USD","Stronger USD","1.9758","0.0180","0","0"
"MELOS-USD","Melos Studio USD","0.014163","-0.000240","0","0"
"GOL-USD","GogolCoin USD","0.115218","-0.002143","0","0"
"FMC-USD","FidoMeta USD","0.014920","-0.000090","0","0"
"E8-USD","Energy8 USD","0.00000000","0.00000000","0","0"
"TSUKA-USD","Dejitaru Tsuka USD","0.047868","0.001115","0","0"
"RVL12739-USD","Revolotto USD","0.039288","0.001438","0","0"
"BTG15728-USD","BitGoo USD","0.00000000","0.00000000","0","0"
"SOLBEAR-USD","Solar Bear USD","0.00000015","-0.00000002","0","0"
"COMB7718-USD","Combo USD","0.000552","0.000000","0","0"
"WGC-USD","Green Climate World USD","0.363008","0.000008","0","0"
"KLT-USD","KLend USD","0.060647","-0.000067","0","0"
"AFARM-USD","ArbiFarm USD","0.007240","-0.000091","0","0"
"DRF19025-USD","Derify Protocol USD","0.071549","-0.002580","0","0"
"SDAO22343-USD","SDAO USD","12.45","0.69","0","0"
"COBAN-USD","COBAN USD","0.002874","0.000001","0","0"
"DEVT15659-USD","Decentralized Eternal Virtual Traveller USD","0.014719","-0.000162","0","0"
"RCH-USD","MyRichFarm USD","0.003388","-0.000049","0","0"
"CRONA-USD","CronaSwap USD","0.004273","-0.000001","0","0"
"NFTPAD-USD","NFTPad USD","0.005058","0.000177","0","0"
"CRB-USD","CRB Coin USD","0.000019","0.000000","0","0"
"RADAR-USD","Radar USD","0.026908","0.000597","0","0"
"NOLE-USD","NoleCoin USD","0.123550","-0.000246","0","0"
"CPTLC-USD","Cryptolic USD","0.00000000","0.00000000","0","0"
"VVV-USD","Anonverse Gaming Token USD","0.00000303","0.00000005","0","0"
"MEVREPEL-USD","MEV Repellent USD","0.000144","-0.000009","0","0"
"OHO-USD","OHO USD","0.016236","-0.008713","0","0"
"DIS-USD","TosDis USD","2.9049","0.0143","0","0"
"AFNTY-USD","Affinity USD","0.00000372","0.00000013","0","0"
"DOTUP-USD","DOTUP USD","0.157604","0.009904","0","0"
"FILDA-USD","Filda USD","0.004186","0.000511","0","0"
"BONTE-USD","Bontecoin USD","0.000815","-0.000036","0","0"
"ROO-USD","Lucky Roo USD","0.00000019","0.00000001","0","0"
"HASH-USD","HASH Token USD","0.002718","0.000014","0","0"
"HQR-USD","Hayya Qatar USD","0.00000000","0.00000000","0","0"
"HBDC-USD","happy birthday coin USD","0.001320","0.000000","0","0"
"PAPPAY-USD","PAPPAY USD","0.00000015","0.00000000","0","0"
"XM-USD","xMooney USD","0.000046","-0.000001","0","0"
"JNTR-USD","Jointer USD","0.020558","0.000648","0","0"
"MERKLE-USD","Merkle Network USD","0.027092","0.000087","0","0"
"GENCAP-USD","GenCoin Capital USD","0.00000000","0.00000000","0","0"
"HPN-USD","HyperonChain USD","0.010078","0.000962","0","0"
"HYPE-USD","Supreme Finance USD","0.003583","0.001023","0","0"
"BXH-USD","BOY X HIGHSPEED USD","0.002333","-0.000140","0","0"
"COW19269-USD","CoW Protocol USD","0.081781","-0.000392","0","0"
"FSHN-USD","Fashion Coin USD","0.00000002","0.00000000","0","0"
"ODE5367-USD","ODE USD","54.29","0.37","0","0"
"ROND-USD","ROND USD","0.119629","-0.000567","0","0"
"BLINK-USD","Blockmason Link USD","0.000150","-0.000010","0","0"
"PROTO-USD","Protofi USD","0.000424","0.000017","0","0"
"MANGA-USD","Manga Token USD","0.000033","-0.000001","0","0"
"ONS-USD","One Share USD","2.4224","0.0617","0","0"
"MLAND-USD","MLAND Token USD","0.000087","0.000000","0","0"
"SEAMLESS-USD","SeamlessSwap USD","0.000159","0.000003","0","0"
"POK-USD","Pokmonsters USD","0.002723","0.000003","0","0"
"FATHER-USD","DogeFather USD","0.00000000","0.00000000","0","0"
"BTH-USD","Bit Hotel USD","0.004283","-0.000119","0","0"
"SLD15947-USD","SoldierNodes USD","0.233661","0.002009","0","0"
"ASTRO14890-USD","Astronos USD","0.000605","0.000011","0","0"
"HUNGRY-USD","Hungry Bear USD","0.00000000","0.00000000","0","0"
"MARVIN-USD","Elon's Marvin USD","0.014359","0.000339","0","0"
"PKOIN-USD","Pkoin USD","0.708918","0.001819","0","0"
"CARBO-USD","CleanCarbon USD","0.013219","0.001023","0","0"
"CLU-USD","CluCoin USD","0.00000000","0.00000000","0","0"
"ALPHA19262-USD","Aavegotchi ALPHA USD","0.009068","-0.000187","0","0"
"BBT-USD","BitBook USD","0.001106","0.000037","0","0"
"MERCE-USD","MetaMerce USD","0.000144","0.000007","0","0"
"WANETH-USD","wanETH USD","1605.33","10.93","0","0"
"AGRO-USD","Agro Global USD","0.000742","-0.000031","0","0"
"OLOID-USD","OLOID USD","0.000320","-0.000005","0","0"
"EDGE-USD","Edge USD","0.099066","0.007769","0","0"
"ONEICHI-USD","oneICHI USD","1.0010","0.0028","0","0"
"TRDO-USD","TRONADO USD","0.221675","0.000005","0","0"
"A1A-USD","Aonea Coin USD","0.356308","-0.001193","0","0"
"WAMO-USD","WAMO USD","0.000657","0.000000","0","0"
"HUNY-USD","Huny USD","0.003473","-0.000045","0","0"
"SDC18661-USD","Smart Donation Coin USD","0.102018","0.000000","0","0"
"CSX-USD","Coinstox USD","0.000115","0.000005","0","0"
"MERGE-USD","Merge USD","0.002027","-0.000198","0","0"
"SPET-USD","CorgiNFTGame USD","0.000028","0.000000","0","0"
"WSHARE-USD","Frozen Walrus Share USD","13.90","-0.39","0","0"
"COD-USD","Crystal Of Dragon USD","0.000159","0.000002","0","0"
"STB21194-USD","StarBlock USD","0.007241","-0.000022","0","0"
"QNI-USD","Qroni USD","0.005596","0.000259","0","0"
"KRS-USD","Kingdom Raids USD","0.024458","0.001341","0","0"
"MOJO22399-USD","Mojito Markets USD","0.020272","0.004166","0","0"
"YNI-USD","YEARNYFI NETWORK USD","3.0012","0.0000","0","0"
"ANGLE-USD","Angle USD","0.030780","0.000034","0","0"
"DPAD-USD","Dpad Finance USD","0.005441","0.000148","0","0"
"X7R-USD","X7R USD","0.035350","-0.003832","0","0"
"NEWO-USD","New Order USD","0.031797","-0.000351","0","0"
"SEA12432-USD","StarSharks SEA USD","0.008358","-0.000229","0","0"
"PLA3731-USD","PlayChip USD","0.001596","0.000016","0","0"
"ALGOBLK-USD","AlgoBlocks USD","0.009892","0.001501","0","0"
"AFREP-USD","Afrep USD","0.024319","-0.001338","0","0"
"TP-USD","TokenSwap USD","0.000128","-0.000006","0","0"
"BSVBULL-USD","3x Long Bitcoin SV Token USD","0.00000009","-0.00000001","0","0"
"GEMS-USD","Safegem USD","0.00000000","0.00000000","0","0"
"HFT-USD","Hodl Finance USD","0.000016","0.000001","0","0"
"SU-USD","skyup USD","0.116280","0.001235","0","0"
"MARSRISE-USD","MarsRise USD","0.00000000","0.00000000","0","0"
"CHEERS-USD","CheersLand USD","0.003141","0.000316","0","0"
"INDIA-USD","India Coin USD","0.00000019","0.00000001","0","0"
"BTCV5175-USD","Bitcoin Vault USD","2.8567","0.0093","0","0"
"KIM-USD","KingMoney USD","10.85","0.02","0","0"
"MBX-USD","MobieCoin USD","0.000347","0.000010","0","0"
"VRYNT-USD","VRYNT USD","0.001778","-0.000001","0","0"
"BTU-USD","BTU Protocol USD","0.290007","0.000007","0","0"
"MAT15603-USD","Monster Adventure Token USD","0.008895","0.000000","0","0"
"DRACE-USD","DeathRoad USD","0.002288","-0.000009","0","0"
"HONEY19286-USD","Honey Finance USD","0.006796","-0.000011","0","0"
"NFD11368-USD","Feisty Doge NFT USD","0.000042","0.000004","0","0"
"RPS-USD","RPS LEAGUE USD","0.012275","0.000459","0","0"
"EAI-USD","Edain USD","0.050645","0.000294","0","0"
"OKBBULL-USD","3X Long OKB Token USD","2.6245","1.2570","0","0"
"THEOS-USD","Theos USD","0.000211","0.000001","0","0"
"REL6541-USD","Relevant USD","0.043551","-0.001553","0","0"
"DSOLAR-USD","Doge Solar USD","0.000074","0.000000","0","0"
"MCG21207-USD","MicroChains Gov Token USD","0.010820","0.000282","0","0"
"GB11822-USD","Good Bridging USD","0.004274","0.000102","0","0"
"LEZ-USD","Peoplez USD","0.015378","-0.000569","0","0"
"XOR7074-USD","Oracolxor USD","0.000384","0.000001","0","0"
"BGB-USD","Bitget Token USD","0.190553","0.002467","0","0"
"WSIENNA-USD","Sienna (ERC20) USD","0.634490","0.014720","0","0"
"HONEYD-USD","Honey Deluxe Token USD","0.089513","-0.000603","0","0"
"MHT-USD","Mouse Haunt Token USD","0.041911","0.000936","0","0"
"CBD-USD","Greenheart CBD USD","0.021975","0.002306","0","0"
"GSE-USD","GSENetwork USD","0.000032","-0.000001","0","0"
"MBASE-USD","Minebase USD","0.651496","-0.017803","0","0"
"AFK-USD","Idle Cyber USD","0.000700","-0.000008","0","0"
"SFT14170-USD","Safety USD","0.000138","0.000003","0","0"
"SYMM-USD","Symmetric USD","0.581610","-0.012600","0","0"
"BLH-USD","Blue Horizon USD","0.000322","0.000009","0","0"
"UART-USD","UniArts USD","0.014972","0.000000","0","0"
"COLLIE-USD","Collie Inu USD","0.00000313","0.00000062","0","0"
"PAL19072-USD","Paladin USD","0.322952","-0.007247","0","0"
"BNBDOWN-USD","BNBDOWN USD","0.024676","-0.002194","0","0"
"BULL10482-USD","BULL FINANCE USD","0.00000000","0.00000000","0","0"
"KXC-USD","KingXChain USD","0.000015","0.000000","0","0"
"ASUNA-USD","Asuna Hentai USD","0.00000000","0.00000000","0","0"
"YSL-USD","YSL USD","0.00000000","0.00000000","0","0"
"M7V2-USD","M7V2 USD","0.053072","0.000935","0","0"
"LFT-USD","Lend Flare USD","0.000989","0.000003","0","0"
"ETHO-USD","Etho Protocol USD","0.015712","0.000569","0","0"
"SHOX-USD","SHINJIRO USD","0.00000000","0.00000000","0","0"
"CMSN-USD","The Commission USD","0.000119","0.000000","0","0"
"GEM22176-USD","Gemie USD","0.061624","-0.006591","0","0"
"ETM9554-USD","EtherSmart USD","0.012090","0.000000","0","0"
"AGOLP-USD","AlgOil USD","0.00000015","0.00000000","0","0"
"BECO-USD","BecoSwap Token USD","0.000491","-0.000009","0","0"
"CREP-USD","Compound Augur USD","0.138749","0.001997","0","0"
"WILLIE-USD","World Cup Willie USD","0.000113","-0.000013","0","0"
"SOKU-USD","SokuSwap USD","0.003209","0.000445","0","0"
"GDS-USD","Golddoge Sachs USD","0.00000000","0.00000000","0","0"
"POODL-USD","Poodl Token USD","0.00000001","0.00000000","0","0"
"CHEQ-USD","cheqd USD","0.041900","0.000569","0","0"
"MMG-USD","Monopoly Millionaire Game USD","0.001784","-0.000013","0","0"
"HDAO15492-USD","humanDAO USD","0.013275","0.000000","0","0"
"XMT-USD","MetalSwap USD","0.019332","0.000659","0","0"
"LAT14845-USD","Liquidity Accelerator Token USD","0.058918","0.001881","0","0"
"MGA-USD","Metagame Arena USD","0.034209","-0.000300","0","0"
"GEMDAO-USD","GemDao USD","0.000628","0.000018","0","0"
"LOVELY-USD","Lovely Inu USD","0.00000009","0.00000000","0","0"
"MUU-USD","MUU USD","0.00000090","-0.00000002","0","0"
"KINTA-USD","Kintaman USD","0.000029","0.000008","0","0"
"KABOSU-USD","Kabosu USD","0.00000000","0.00000000","0","0"
"XXA-USD","Ixinium USD","0.035972","-0.002004","0","0"
"GMR15830-USD","GAMER USD","0.014704","0.000655","0","0"
"LOVE17203-USD","Deesse USD","0.000534","-0.000003","0","0"
"MDB20039-USD","Million Dollar Baby USD","0.014838","0.000081","0","0"
"THOR15789-USD","Thor USD","0.612197","0.023560","0","0"
"XQN-USD","Quotient USD","0.000405","0.000001","0","0"
"STF-USD","Structure finance USD","0.009086","0.000161","0","0"
"EGC-USD","EverGrow USD","0.00000011","0.00000000","0","0"
"SHIBK-USD","OEC SHIB USD","0.000012","0.000000","0","0"
"VLK-USD","Vulkania USD","0.029598","0.001587","0","0"
"HXN-USD","Havens Nook USD","0.019042","0.000022","0","0"
"BART13723-USD","Ballswapper Accelerator Reflection Token USD","0.00000000","0.00000000","0","0"
"DXCT-USD","DNAxCAT Token USD","0.130472","0.013956","0","0"
"DSD-USD","Dynamic Set Dollar USD","0.00000008","-0.00000003","0","0"
"ASTO-USD","Altered State Token USD","0.070444","0.005692","0","0"
"VKNF-USD","VKENAF USD","0.004004","0.000843","0","0"
"BRAND-USD","BrandPad Finance USD","0.006240","0.000130","0","0"
"LOCO-USD","LocoMeta USD","0.007544","-0.000123","0","0"
"AGLA-USD","Angola USD","0.054391","-0.010624","0","0"
"AGEN-USD","Alpha Genesis USD","0.00000001","0.00000000","0","0"
"JEWEL-USD","DeFi Kingdoms USD","0.211074","0.006793","0","0"
"CPOO-USD","Cockapoo USD","0.00000587","0.00000000","0","0"
"CHINAZILLA-USD","ChinaZilla USD","0.00000000","0.00000000","0","0"
"HBIT-USD","HashBit BlockChain USD","0.000018","0.000003","0","0"
"RU-USD","RIFI United USD","0.001050","-0.000004","0","0"
"OKG-USD","Ookeenga USD","0.016360","-0.000249","0","0"
"OPT2-USD","Optimus OPT2 USD","1.5054","-0.0132","0","0"
"HINA-USD","Hina Inu USD","0.00000000","0.00000000","0","0"
"NEBO-USD","CSP DAO USD","2.6765","-0.0083","0","0"
"COFI7381-USD","CoFiX USD","0.049869","-0.000055","0","0"
"99DEFI-USD","99DEFI.NETWORK USD","0.003371","0.000000","0","0"
"NIO-USD","Nio tokenized stock FTX USD","9.8820","0.2900","0","0"
"WAGMI-USD","Euphoria USD","0.008729","0.000000","0","0"
"BNBBULL-USD","3X Long BNB Token USD","28.43","3.11","0","0"
"FRZW-USD","FRZSwap USD","0.000225","-0.000027","0","0"
"FCB-USD","ForceCowBoy USD","0.00000108","0.00000006","0","0"
"YAM-USD","YAM V1 USD","0.194228","-0.009823","0","0"
"DOD-USD","Day Of Defeat USD","0.00000012","0.00000000","0","0"
"CLAM-USD","Clams USD","0.091220","0.000205","0","0"
"ROME-USD","Rome USD","13.18","-0.01","0","0"
"ETHUP-USD","ETHUP USD","4.4531","0.0536","0","0"
"SHIBB-USD","BLACK SHIBA INU USD","0.00000001","0.00000000","0","0"
"PUSSY-USD","Pussy Financial USD","0.00000280","-0.00000010","0","0"
"MSD12168-USD","MoneydefiSwap USD","0.00000005","0.00000002","0","0"
"DGMOON-USD","DogeMoon USD","0.000057","0.000002","0","0"
"SOLI-USD","Solana Ecosystem Index USD","1.6795","0.0295","0","0"
"SX-USD","SX Network USD","0.251692","-0.003325","0","0"
"KEYT-USD","REBIT USD","0.001295","0.000000","0","0"
"RVST-USD","Revest Finance USD","0.034531","-0.001533","0","0"
"APEFI-USD","Ape Finance USD","0.005242","0.000330","0","0"
"ZYX-USD","ZYX USD","0.014824","0.000000","0","0"
"TANKS-USD","Tanks For Playing USD","0.000930","0.000027","0","0"
"SPA13748-USD","Spartacus USD","25.86","0.47","0","0"
"GAMINGSHIBA-USD","GamingShiba USD","0.00000000","0.00000000","0","0"
"BRIDGE-USD","Cross-Chain Bridge Token USD","0.009060","0.002044","0","0"
"NTTC-USD","Navigator USD","0.00000468","0.00000000","0","0"
"ETHRSI6040-USD","ETH RSI 60/40 Crossover Set USD","655.32","2.87","0","0"
"LORDZ-USD","Meme Lordz USD","0.004225","0.000196","0","0"
"ORIO-USD","Boorio USD","0.00000020","0.00000001","0","0"
"WLBO-USD","Wenlambo USD","0.007592","0.000882","0","0"
"WARZ-USD","Crypto Warz USD","0.024048","0.000793","0","0"
"JOC-USD","Speed Star JOC USD","0.000097","0.000016","0","0"
"ZORG-USD","ZorgApp USD","0.00000002","0.00000000","0","0"
"INST-USD","Instadapp USD","0.775109","-0.025226","0","0"
"SIP-USD","SPACE SIP USD","0.000543","0.000006","0","0"
"TOOB-USD","Toobcoin USD","0.017033","-0.001472","0","0"
"BUDG-USD","Bulldogswap USD","0.000229","0.000000","0","0"
"R2R-USD","CitiOs USD","0.000203","0.000000","0","0"
"RPD-USD","Rapids USD","0.004463","-0.000189","0","0"
"RENASCENT-USD","Renascent Finance USD","0.087150","-0.001318","0","0"
"WIPE-USD","Wipe My ASS USD","0.00000294","0.00000000","0","0"
"AQUAGOAT-USD","AquaGoat.Finance USD","0.00000000","0.00000000","0","0"
"PICA-USD","PicaArtMoney USD","0.003844","0.000004","0","0"
"GM14271-USD","GM Wagmi USD","0.00000616","0.00000008","0","0"
"ALD10272-USD","AladdinDAO USD","0.054258","-0.000301","0","0"
"EVE17212-USD","EVE Token USD","0.022156","0.000590","0","0"
"LUMI-USD","Lumi Credits USD","0.009800","-0.000110","0","0"
"RWN-USD","Rowan Token USD","0.000953","0.000004","0","0"
"TAB-USD","TABANK USD","0.010000","0.000000","0","0"
"USDR-USD","Ratio Stable Coin USD","0.993036","0.000747","0","0"
"DSP-USD","Delio DSP USD","0.063131","-0.000619","0","0"
"PARA12251-USD","Parabolic USD","0.00000002","0.00000000","0","0"
"BDRM-USD","Bodrumspor Fan Token USD","0.032091","0.001901","0","0"
"COPI-USD","Cornucopias USD","0.019551","0.001380","0","0"
"DLTA-USD","delta.theta USD","0.009667","-0.004457","0","0"
"WJXN-USD","Jax.Network USD","0.376468","0.044097","0","0"
"PORT-USD","PackagePortal USD","0.171056","-0.006250","0","0"
"AURA20326-USD","Aura Network USD","0.090191","0.001797","0","0"
"JNB-USD","Jinbi Token USD","3001.78","29.86","0","0"
"VERA-USD","Vera USD","0.010922","0.000823","0","0"
"LTNV2-USD","Life Token V2 USD","0.00000001","0.00000000","0","0"
"CYT-USD","Coinary Token USD","0.002152","0.000017","0","0"
"PURSE-USD","Pundi X PURSE USD","0.000188","0.000001","0","0"
"KRIDA-USD","KridaFans USD","0.013316","0.000096","0","0"
"MW2-USD","MoonwayV2 USD","0.00000000","0.00000000","0","0"
"BET22393-USD","Betaverse USD","0.013069","0.000867","0","0"
"SHINU-USD","SHINU USD","0.004517","0.000245","0","0"
"BMF-USD","MetaFame USD","0.000268","0.000005","0","0"
"LUCK21160-USD","Lulu Market USD","0.000051","0.000000","0","0"
"SYNC14045-USD","LinkSync USD","0.00000000","0.00000000","0","0"
"FOX12524-USD","Farmers Only USD","0.019042","0.003133","0","0"
"PSY17087-USD","PSY Coin USD","0.000617","0.000007","0","0"
"CIC21362-USD","Crazy Internet Coin USD","0.220805","-0.005395","0","0"
"CSC12762-USD","Crypto Soccer USD","0.000411","0.000000","0","0"
"GHD-USD","Giftedhands USD","0.000056","0.000000","0","0"
"REV17172-USD","Revolution USD","0.339301","-0.014164","0","0"
"AUR8831-USD","Aurix USD","1.2278","0.0040","0","0"
"ZUR-USD","Zurcoin USD","0.000371","0.000018","0","0"
"OPT2-USD","Optimus OPT2 USD","1.5054","-0.0132","0","0"
"KAU-USD","Kauri USD","0.010066","0.000000","0","0"
"PIX-USD","Pixie USD","0.001492","-0.000004","0","0"
"SRV-USD","zilSurvey USD","0.000447","0.000015","0","0"
"SHERPA-USD","Sherpa USD","0.074826","0.000360","0","0"
"KLP-USD","Kulupu USD","0.002420","-0.000690","0","0"
"RUNEARN-USD","RunEarner USD","0.021207","0.000568","0","0"
"ASY-USD","ASYAGRO USD","0.116962","0.003693","0","0"
"NODE10990-USD","DAppNode USD","0.000870","-0.000596","0","0"
"10SET-USD","Tenset USD","1.2030","0.0518","0","0"
"AMG-USD","Amgen USD","1.1902","0.0165","0","0"
"SNJ-USD","Sola Ninja USD","0.079318","0.000018","0","0"
